,From,To (Interval: 15M),PM10,PM2.5,NO,NO2,NOX,CO,SO2,NH3,Ozone,Benzene,PM10_24hr_avg,PM2.5_24hr_avg,SO2_24hr_avg,NOx_24hr_avg,NH3_24hr_avg,NO_24hr_avg,NO2_24hr_avg,Benzene_24hr_avg,CO_8hr_max,O3_8hr_max,PM2.5_SubIndex,PM10_SubIndex,SO2_SubIndex,NOX_SubIndex,NH3_SubIndex,CO_SubIndex,Ozone_SubIndex,NO_SubIndex,NO2_SubIndex,Benzene_SubIndex,Checks,AQI_calculated,Time
0,2023-02-01 00:00:00,2023-02-01 00:15:00,95.0,35.0,13.80264746008319,90.1,56.2,0.31,4.562282730559833,17.7,28.1,0.4,95.0,35.0,4.562282730559833,56.2,17.7,13.80264746008319,90.1,0.4,0.31,28.1,58.333333333333336,95.0,5.702853413199791,70.25,4.425,15.5,28.1,17.253309325103988,110.1,0.4,10,110.1,00:00:00
1,2023-02-01 00:15:00,2023-02-01 00:30:00,95.0,35.0,13.80264746008319,88.0,55.1,0.33,4.562282730559833,18.3,27.1,0.4,95.0,35.0,4.562282730559833,55.1,18.3,13.80264746008319,88.0,0.4,0.33,27.1,58.333333333333336,95.0,5.702853413199791,68.875,4.575,16.5,27.1,17.253309325103988,108.0,0.4,10,108.0,00:15:00
2,2023-02-01 00:30:00,2023-02-01 00:45:00,95.0,35.0,13.669334636965145,87.7,55.2,0.38,3.881112689927811,19.7,24.9,0.4,95.0,35.0,3.881112689927811,55.2,19.7,13.669334636965145,87.7,0.4,0.38,24.9,58.333333333333336,95.0,4.8513908624097635,69.0,4.925,19.0,24.9,17.086668296206433,107.7,0.4,10,107.7,00:30:00
3,2023-02-01 00:45:00,2023-02-01 01:00:00,122.0,34.0,13.272575874765494,88.9,55.7,0.38,3.826992001445447,21.3,21.9,0.4,122.0,34.0,3.826992001445447,55.7,21.3,13.272575874765494,88.9,0.4,0.38,21.9,56.666666666666664,114.66666666666667,4.783740001806809,69.625,5.325,19.0,21.9,16.590719843456867,108.9,0.4,10,114.66666666666667,00:45:00
4,2023-02-01 01:00:00,2023-02-01 01:15:00,122.0,34.0,12.268865229729734,90.0,55.8,0.38,-4.853611070819582,22.3,16.7,0.4,122.0,34.0,-4.853611070819582,55.8,22.3,12.268865229729734,90.0,0.4,0.38,16.7,56.666666666666664,114.66666666666667,-6.067013838524478,69.75,5.575,19.0,16.7,15.336081537162167,110.0,0.4,9,114.66666666666667,01:00:00
5,2023-02-01 01:15:00,2023-02-01 01:30:00,122.0,34.0,11.835076801367832,90.2,55.9,0.37,0.1718128389397613,22.7,16.1,0.4,122.0,34.0,0.1718128389397613,55.9,22.7,11.835076801367832,90.2,0.4,0.37,16.1,56.666666666666664,114.66666666666667,0.21476604867470162,69.875,5.675,18.5,16.1,14.79384600170979,110.2,0.4,10,114.66666666666667,01:15:00
6,2023-02-01 01:30:00,2023-02-01 01:45:00,122.0,34.0,11.525716810511875,88.9,55.4,0.34,1.0919131211911868,23.1,22.5,0.4,122.0,34.0,1.0919131211911868,55.4,23.1,11.525716810511875,88.9,0.4,0.34,22.5,56.666666666666664,114.66666666666667,1.3648914014889835,69.25,5.775,17.0,22.5,14.407146013139846,108.9,0.4,10,114.66666666666667,01:30:00
7,2023-02-01 01:45:00,2023-02-01 02:00:00,90.0,35.0,11.22822505882517,88.9,55.2,0.35,-0.9663202309411468,23.5,20.5,0.4,90.0,35.0,-0.9663202309411468,55.2,23.5,11.22822505882517,88.9,0.4,0.35,20.5,58.333333333333336,90.0,-1.2079002886764336,69.0,5.875,17.5,20.5,14.035281323531464,108.9,0.4,9,108.9,01:45:00
8,2023-02-01 02:00:00,2023-02-01 02:15:00,90.0,35.0,11.288382253139211,88.9,55.9,0.34,5.7043041646931165,23.1,22.8,0.4,90.0,35.0,5.7043041646931165,55.9,23.1,11.288382253139211,88.9,0.4,0.34,22.8,58.333333333333336,90.0,7.1303802058663965,69.875,5.775,17.0,22.8,14.110477816424014,108.9,0.4,10,108.9,02:00:00
9,2023-02-01 02:15:00,2023-02-01 02:30:00,90.0,35.0,11.982120377478022,88.9,55.3,0.35,3.597542261052997,22.9,19.0,0.4,90.0,35.0,3.597542261052997,55.3,22.9,11.982120377478022,88.9,0.4,0.35,19.0,58.333333333333336,90.0,4.496927826316246,69.125,5.725,17.5,19.0,14.977650471847529,108.9,0.4,10,108.9,02:15:00
10,2023-02-01 02:30:00,2023-02-01 02:45:00,90.0,35.0,11.16289946969998,88.8,55.4,0.39,2.283069953781485,22.6,17.1,0.4,90.0,35.0,2.283069953781485,55.4,22.6,11.16289946969998,88.8,0.4,0.39,17.1,58.333333333333336,90.0,2.8538374422268564,69.25,5.65,19.5,17.1,13.953624337124975,108.8,0.4,10,108.8,02:30:00
11,2023-02-01 02:45:00,2023-02-01 03:00:00,72.0,32.0,11.063947530128589,88.9,55.1,0.46,0.8252158493988766,22.5,19.1,0.4,72.0,32.0,0.8252158493988766,55.1,22.5,11.063947530128589,88.9,0.4,0.46,19.1,53.333333333333336,72.0,1.0315198117485957,68.875,5.625,23.0,19.1,13.829934412660737,108.9,0.4,10,108.9,02:45:00
12,2023-02-01 03:00:00,2023-02-01 03:15:00,72.0,32.0,9.9985074600128,88.9,55.8,0.47,-0.641259475110445,22.7,18.2,0.4,72.0,32.0,-0.641259475110445,55.8,22.7,9.9985074600128,88.9,0.4,0.47,18.2,53.333333333333336,72.0,-0.8015743438880563,69.75,5.675,23.5,18.2,12.498134325016,108.9,0.4,9,108.9,03:00:00
13,2023-02-01 03:15:00,2023-02-01 03:30:00,72.0,32.0,9.121311682383151,87.7,55.5,0.44,1.8921709350129277,22.5,18.0,0.4,72.0,32.0,1.8921709350129277,55.5,22.5,9.121311682383151,87.7,0.4,0.44,18.0,53.333333333333336,72.0,2.3652136687661596,69.375,5.625,22.0,18.0,11.401639602978939,107.7,0.4,10,107.7,03:15:00
14,2023-02-01 03:30:00,2023-02-01 03:45:00,72.0,32.0,9.273941484834875,85.6,54.2,0.41,0.2895786463860581,22.7,15.7,0.4,72.0,32.0,0.2895786463860581,54.2,22.7,9.273941484834875,85.6,0.4,0.41,15.7,53.333333333333336,72.0,0.36197330798257266,67.75,5.675,20.5,15.7,11.592426856043593,105.6,0.4,10,105.6,03:30:00
15,2023-02-01 03:45:00,2023-02-01 04:00:00,72.0,44.0,10.128838363416923,84.9,54.1,0.41,1.397235060815614,23.2,13.8,0.4,72.0,44.0,1.397235060815614,54.1,23.2,10.128838363416923,84.9,0.4,0.41,13.8,73.33333333333333,72.0,1.7465438260195179,67.625,5.8,20.5,13.8,12.661047954271154,104.9,0.4,10,104.9,03:45:00
16,2023-02-01 04:00:00,2023-02-01 04:15:00,72.0,44.0,9.536625691051851,84.5,53.7,0.41,0.4065444049767492,23.4,16.4,0.4,72.0,44.0,0.4065444049767492,53.7,23.4,9.536625691051851,84.5,0.4,0.41,16.4,73.33333333333333,72.0,0.5081805062209365,67.125,5.85,20.5,16.4,11.920782113814813,104.5,0.4,10,104.5,04:00:00
17,2023-02-01 04:15:00,2023-02-01 04:30:00,72.0,44.0,9.852388969085649,83.6,53.0,0.42,-4.184582067401134,21.3,16.9,0.4,72.0,44.0,-4.184582067401134,53.0,21.3,9.852388969085649,83.6,0.4,0.42,16.9,73.33333333333333,72.0,-5.230727584251418,66.25,5.325,21.0,16.9,12.31548621135706,103.6,0.4,9,103.6,04:15:00
18,2023-02-01 04:30:00,2023-02-01 04:45:00,72.0,44.0,10.90556496128173,82.7,52.3,0.39,-0.4495837673729141,19.9,16.7,0.4,72.0,44.0,-0.4495837673729141,52.3,19.9,10.90556496128173,82.7,0.4,0.39,16.7,73.33333333333333,72.0,-0.5619797092161426,65.375,4.975,19.5,16.7,13.631956201602161,102.7,0.4,9,102.7,04:30:00
19,2023-02-01 04:45:00,2023-02-01 05:00:00,58.0,28.0,11.478230203155398,81.3,51.5,0.37,6.729362034315679,18.8,18.9,0.4,58.0,28.0,6.729362034315679,51.5,18.8,11.478230203155398,81.3,0.4,0.37,18.9,46.666666666666664,58.0,8.411702542894599,64.375,4.7,18.5,18.9,14.34778775394425,101.3,0.4,10,101.3,04:45:00
20,2023-02-01 05:00:00,2023-02-01 05:15:00,58.0,28.0,11.333761647016075,80.0,51.2,0.34,5.91942538664558,18.3,22.8,0.4,58.0,28.0,5.91942538664558,51.2,18.3,11.333761647016075,80.0,0.4,0.34,22.8,46.666666666666664,58.0,7.399281733306975,64.0,4.575,17.0,22.8,14.167202058770096,100.0,0.4,10,100.0,05:00:00
21,2023-02-01 05:15:00,2023-02-01 05:30:00,58.0,28.0,11.079123423895783,80.1,51.4,0.33,2.437949818360554,17.3,22.7,0.4,58.0,28.0,2.437949818360554,51.4,17.3,11.079123423895783,80.1,0.4,0.33,22.7,46.666666666666664,58.0,3.0474372729506927,64.25,4.325,16.5,22.7,13.848904279869728,100.1,0.4,10,100.1,05:15:00
22,2023-02-01 05:30:00,2023-02-01 05:45:00,58.0,28.0,11.652947755759444,78.9,51.1,0.32,0.4371603808371631,17.2,23.7,0.4,58.0,28.0,0.4371603808371631,51.1,17.2,11.652947755759444,78.9,0.4,0.32,23.7,46.666666666666664,58.0,0.5464504760464538,63.875,4.3,16.0,23.7,14.566184694699306,98.625,0.4,10,98.625,05:30:00
23,2023-02-01 05:45:00,2023-02-01 06:00:00,58.0,33.0,12.644694389294497,78.6,50.6,0.32,2.5199204595793816,17.7,24.1,0.4,58.0,33.0,2.5199204595793816,50.6,17.7,12.644694389294497,78.6,0.4,0.32,24.1,55.0,58.0,3.149900574474227,63.25,4.425,16.0,24.1,15.80586798661812,98.25,0.4,10,98.25,05:45:00
24,2023-02-01 06:00:00,2023-02-01 06:15:00,58.0,33.0,13.584953290700645,79.3,49.9,0.31,2.818575827922114,17.6,22.4,0.4,58.0,33.0,2.818575827922114,49.9,17.6,13.584953290700645,79.3,0.4,0.31,22.4,55.0,58.0,3.5232197849026425,62.375,4.4,15.5,22.4,16.981191613375806,99.125,0.4,10,99.125,06:00:00
25,2023-02-01 06:15:00,2023-02-01 06:30:00,58.0,33.0,13.419498470103903,77.9,49.5,0.31,8.6006110057971,17.5,17.5,0.4,58.0,33.0,8.6006110057971,49.5,17.5,13.419498470103903,77.9,0.4,0.31,17.5,55.0,58.0,10.750763757246375,61.875,4.375,15.5,17.5,16.77437308762988,97.375,0.4,10,97.375,06:15:00
26,2023-02-01 06:30:00,2023-02-01 06:45:00,58.0,33.0,13.69291974568165,76.7,49.0,0.31,7.060134519537593,18.0,15.8,0.4,58.0,33.0,7.060134519537593,49.0,18.0,13.69291974568165,76.7,0.4,0.31,15.8,55.0,58.0,8.825168149421991,61.25,4.5,15.5,15.8,17.116149682102062,95.875,0.4,10,95.875,06:30:00
27,2023-02-01 06:45:00,2023-02-01 07:00:00,67.0,45.0,14.915106570437754,75.7,48.6,0.33,10.006785284165792,18.2,14.0,0.4,67.0,45.0,10.006785284165792,48.6,18.2,14.915106570437754,75.7,0.4,0.33,14.0,75.0,67.0,12.50848160520724,60.75,4.55,16.5,14.0,18.643883213047193,94.625,0.4,10,94.625,06:45:00
28,2023-02-01 07:00:00,2023-02-01 07:15:00,67.0,45.0,16.120549560094513,76.1,49.0,0.37,10.981472816659442,18.0,11.0,0.4,67.0,45.0,10.981472816659442,49.0,18.0,16.120549560094513,76.1,0.4,0.37,11.0,75.0,67.0,13.726841020824304,61.25,4.5,18.5,11.0,20.150686950118143,95.125,0.4,10,95.125,07:00:00
29,2023-02-01 07:15:00,2023-02-01 07:30:00,67.0,45.0,17.19774800276331,76.3,49.0,0.45,10.985099759241011,19.1,9.3,0.4,67.0,45.0,10.985099759241011,49.0,19.1,17.19774800276331,76.3,0.4,0.45,9.3,75.0,67.0,13.731374699051264,61.25,4.775,22.5,9.3,21.497185003454135,95.375,0.4,10,95.375,07:15:00
30,2023-02-01 07:30:00,2023-02-01 07:45:00,67.0,45.0,18.55169137527939,75.9,48.9,0.52,10.339935886165328,18.8,12.5,0.4,67.0,45.0,10.339935886165328,48.9,18.8,18.55169137527939,75.9,0.4,0.52,12.5,75.0,67.0,12.92491985770666,61.125,4.7,26.0,12.5,23.189614219099237,94.875,0.4,10,94.875,07:30:00
31,2023-02-01 07:45:00,2023-02-01 08:00:00,83.0,68.0,18.64915118221824,76.6,49.3,0.47,16.527143042400834,18.1,22.1,0.4,83.0,68.0,16.527143042400834,49.3,18.1,18.64915118221824,76.6,0.4,0.47,22.1,126.66666666666667,83.0,20.65892880300104,61.625,4.525,23.5,22.1,23.311438977772802,95.75,0.4,10,126.66666666666667,07:45:00
32,2023-02-01 08:00:00,2023-02-01 08:15:00,83.0,68.0,18.645661472849987,79.1,50.8,0.49,2.167393363989339,17.3,30.1,0.4,83.0,68.0,2.167393363989339,50.8,17.3,18.645661472849987,79.1,0.4,0.49,30.1,126.66666666666667,83.0,2.7092417049866735,63.5,4.325,24.5,30.1,23.307076841062486,98.875,0.4,10,126.66666666666667,08:00:00
33,2023-02-01 08:15:00,2023-02-01 08:30:00,83.0,68.0,19.137848674726513,78.9,50.6,0.34,7.0005892652725645,18.2,35.8,0.4,83.0,68.0,7.0005892652725645,50.6,18.2,19.137848674726513,78.9,0.4,0.34,35.8,126.66666666666667,83.0,8.750736581590704,63.25,4.55,17.0,35.8,23.92231084340814,98.625,0.4,10,126.66666666666667,08:15:00
34,2023-02-01 08:30:00,2023-02-01 08:45:00,83.0,68.0,19.27270690685153,77.8,49.1,0.29,11.4128811435445,20.4,36.9,0.4,83.0,68.0,11.4128811435445,49.1,20.4,19.27270690685153,77.8,0.4,0.29,36.9,126.66666666666667,83.0,14.266101429430625,61.375,5.1,14.499999999999998,36.9,24.09088363356441,97.25,0.4,10,126.66666666666667,08:30:00
35,2023-02-01 08:45:00,2023-02-01 09:00:00,122.0,46.0,18.779756592433568,79.1,48.9,0.26,7.575422728483321,21.7,36.85585783087206,0.4,122.0,46.0,7.575422728483321,48.9,21.7,18.779756592433568,79.1,0.4,0.26,36.85585783087206,76.66666666666667,114.66666666666667,9.46927841060415,61.125,5.425,13.0,36.85585783087206,23.47469574054196,98.875,0.4,10,114.66666666666667,08:45:00
36,2023-02-01 09:00:00,2023-02-01 09:15:00,122.0,46.0,18.530409099792408,80.4,48.6,0.26,0.6947741492236972,23.2,44.5,0.4,122.0,46.0,0.6947741492236972,48.6,23.2,18.530409099792408,80.4,0.4,0.26,44.5,76.66666666666667,114.66666666666667,0.8684676865296215,60.75,5.8,13.0,44.5,23.16301137474051,100.4,0.4,10,114.66666666666667,09:00:00
37,2023-02-01 09:15:00,2023-02-01 09:30:00,122.0,46.0,18.27486867835855,81.1,48.1,0.26,-3.7509786233720366,23.4,44.5,0.4,122.0,46.0,-3.7509786233720366,48.1,23.4,18.27486867835855,81.1,0.4,0.26,44.5,76.66666666666667,114.66666666666667,-4.688723279215045,60.125,5.85,13.0,44.5,22.843585847948187,101.1,0.4,9,114.66666666666667,09:15:00
38,2023-02-01 09:30:00,2023-02-01 09:45:00,122.0,46.0,16.285086042812154,82.1,47.7,0.26,-7.45880476472248,22.4,44.6,0.4,122.0,46.0,-7.45880476472248,47.7,22.4,16.285086042812154,82.1,0.4,0.26,44.6,76.66666666666667,114.66666666666667,-9.3235059559031,59.625,5.6,13.0,44.6,20.356357553515192,102.1,0.4,9,114.66666666666667,09:30:00
39,2023-02-01 09:45:00,2023-02-01 10:00:00,99.0,31.0,15.198365209253224,80.4,46.7,1.1535458483493692,-13.27668969966524,23.7,45.8,0.4,99.0,31.0,-13.27668969966524,46.7,23.7,15.198365209253224,80.4,0.4,1.1535458483493692,45.8,51.666666666666664,99.0,-16.59586212458155,58.375,5.925,57.677292417468465,45.8,18.997956511566528,100.4,0.4,9,100.4,09:45:00
40,2023-02-01 10:00:00,2023-02-01 10:15:00,99.0,31.0,14.005105939221805,77.9,45.5,1.1,34.25707560706166,25.1,47.3,0.4,99.0,31.0,34.25707560706166,45.5,25.1,14.005105939221805,77.9,0.4,1.1,47.3,51.666666666666664,99.0,42.82134450882707,56.875,6.275,55.00000000000001,47.3,17.506382424027258,97.375,0.4,10,99.0,10:00:00
41,2023-02-01 10:15:00,2023-02-01 10:30:00,99.0,31.0,11.268334093679542,77.4,45.1,1.1,-3.418990045240264,27.0,48.6,0.4,99.0,31.0,-3.418990045240264,45.1,27.0,11.268334093679542,77.4,0.4,1.1,48.6,51.666666666666664,99.0,-4.27373755655033,56.375,6.75,55.00000000000001,48.6,14.085417617099427,96.75,0.4,9,99.0,10:15:00
42,2023-02-01 10:30:00,2023-02-01 10:45:00,99.0,31.0,9.413251125919722,76.0,44.3,0.27,-9.116074152559603,28.2,49.2,0.2,99.0,31.0,-9.116074152559603,44.3,28.2,9.413251125919722,76.0,0.2,0.27,49.2,51.666666666666664,99.0,-11.395092690699503,55.375,7.05,13.5,49.2,11.766563907399652,95.0,0.2,9,99.0,10:30:00
43,2023-02-01 10:45:00,2023-02-01 11:00:00,64.0,22.0,8.036903566309311,75.1,44.2,0.25,4.080166097446607,26.6,50.4,0.1,64.0,22.0,4.080166097446607,44.2,26.6,8.036903566309311,75.1,0.1,0.25,50.4,36.666666666666664,64.0,5.100207621808259,55.25,6.65,12.5,50.4,10.04612945788664,93.875,0.1,10,93.875,10:45:00
44,2023-02-01 11:00:00,2023-02-01 11:15:00,64.0,22.0,7.229472668656369,75.4,43.8,0.24,20.597880732006747,25.8,51.7,0.1,64.0,22.0,20.597880732006747,43.8,25.8,7.229472668656369,75.4,0.1,0.24,51.7,36.666666666666664,64.0,25.747350915008433,54.75,6.45,12.0,51.7,9.03684083582046,94.25,0.1,10,94.25,11:00:00
45,2023-02-01 11:15:00,2023-02-01 11:30:00,64.0,22.0,6.511566838966883,74.9,42.9,0.23,20.597880732006747,24.8,53.4,0.1,64.0,22.0,20.597880732006747,42.9,24.8,6.511566838966883,74.9,0.1,0.23,53.4,36.666666666666664,64.0,25.747350915008433,53.625,6.2,11.5,53.4,8.139458548708603,93.625,0.1,10,93.625,11:15:00
46,2023-02-01 11:30:00,2023-02-01 11:45:00,64.0,22.0,4.546964951044165,73.2,41.6,0.22,20.597880732006747,24.9,52.1,0.1,64.0,22.0,20.597880732006747,41.6,24.9,4.546964951044165,73.2,0.1,0.22,52.1,36.666666666666664,64.0,25.747350915008433,52.0,6.225,11.0,52.1,5.683706188805206,91.5,0.1,10,91.5,11:30:00
47,2023-02-01 11:45:00,2023-02-01 12:00:00,64.0,23.0,3.8359751572815943,70.94821393425741,36.301402637988545,0.14,20.597880732006747,7.56564548744819,65.88823000332681,0.1,64.0,23.0,20.597880732006747,36.301402637988545,7.56564548744819,3.8359751572815943,70.94821393425741,0.1,0.14,65.88823000332681,38.333333333333336,64.0,25.747350915008433,45.37675329748568,1.8914113718620476,7.000000000000001,65.88823000332681,4.794968946601992,88.68526741782176,0.1,10,88.68526741782176,11:45:00
48,2023-02-01 12:00:00,2023-02-01 12:15:00,64.0,23.0,3.0392808592263836,64.0,36.4,0.15,-4.239543450734116,24.0,55.68008705693129,0.1,64.0,23.0,-4.239543450734116,36.4,24.0,3.0392808592263836,64.0,0.1,0.15,55.68008705693129,38.333333333333336,64.0,-5.299429313417646,45.5,6.0,7.5,55.68008705693129,3.799101074032979,80.0,0.1,9,80.0,12:00:00
49,2023-02-01 12:15:00,2023-02-01 12:30:00,64.0,23.0,3.0392808592263836,64.0,36.4,0.31,14.262869490550266,24.0,57.985879035058275,0.1,64.0,23.0,14.262869490550266,36.4,24.0,3.0392808592263836,64.0,0.1,0.31,57.985879035058275,38.333333333333336,64.0,17.82858686318783,45.5,6.0,15.5,57.985879035058275,3.799101074032979,80.0,0.1,10,80.0,12:15:00
50,2023-02-01 12:30:00,2023-02-01 12:45:00,64.0,23.0,3.0392808592263836,64.0,36.4,0.29,2.7739337912547946,24.0,63.20365169698794,0.1,64.0,23.0,2.7739337912547946,36.4,24.0,3.0392808592263836,64.0,0.1,0.29,63.20365169698794,38.333333333333336,64.0,3.467417239068493,45.5,6.0,14.499999999999998,63.20365169698794,3.799101074032979,80.0,0.1,10,80.0,12:30:00
51,2023-02-01 12:45:00,2023-02-01 13:00:00,61.0,23.0,3.0392808592263836,62.1,35.1,0.27,21.44829126898916,21.9,58.6,0.1,61.0,23.0,21.44829126898916,35.1,21.9,3.0392808592263836,62.1,0.1,0.27,58.6,38.333333333333336,61.0,26.81036408623645,43.875,5.475,13.5,58.6,3.799101074032979,77.625,0.1,10,77.625,12:45:00
52,2023-02-01 13:00:00,2023-02-01 13:15:00,61.0,23.0,3.0378393847159417,63.6,35.9,0.24,46.602201924310805,20.6,59.8,0.1,61.0,23.0,46.602201924310805,35.9,20.6,3.0378393847159417,63.6,0.1,0.24,59.8,38.333333333333336,61.0,58.252752405388506,44.875,5.15,12.0,59.8,3.7972992308949274,79.5,0.1,10,79.5,13:00:00
53,2023-02-01 13:15:00,2023-02-01 13:30:00,61.0,23.0,3.677169365011008,63.4,35.9,0.1,10.258233900717414,20.1,57.1,0.1,61.0,23.0,10.258233900717414,35.9,20.1,3.677169365011008,63.4,0.1,0.1,57.1,38.333333333333336,61.0,12.822792375896768,44.875,5.025,5.0,57.1,4.59646170626376,79.25,0.1,10,79.25,13:15:00
54,2023-02-01 13:30:00,2023-02-01 13:45:00,61.0,23.0,3.610669904070288,61.5,35.2,0.23,-0.9783733030011385,20.4,56.5,0.1,61.0,23.0,-0.9783733030011385,35.2,20.4,3.610669904070288,61.5,0.1,0.23,56.5,38.333333333333336,61.0,-1.2229666287514231,44.00000000000001,5.1,11.5,56.5,4.51333738008786,76.875,0.1,9,76.875,13:30:00
55,2023-02-01 13:45:00,2023-02-01 14:00:00,73.0,18.0,2.4984086530781857,59.9,34.8,0.31,14.701796411414666,20.5,56.9,0.1,73.0,18.0,14.701796411414666,34.8,20.5,2.4984086530781857,59.9,0.1,0.31,56.9,30.0,73.0,18.37724551426833,43.49999999999999,5.125,15.5,56.9,3.1230108163477324,74.875,0.1,10,74.875,13:45:00
56,2023-02-01 14:00:00,2023-02-01 14:15:00,73.0,18.0,2.568547461998736,62.4,36.2,0.3,5.006686220305334,20.7,56.8,0.1,73.0,18.0,5.006686220305334,36.2,20.7,2.568547461998736,62.4,0.1,0.3,56.8,30.0,73.0,6.2583577753816675,45.25000000000001,5.175,15.0,56.8,3.21068432749842,78.0,0.1,10,78.0,14:00:00
57,2023-02-01 14:15:00,2023-02-01 14:30:00,73.0,18.0,3.331089010514125,61.1,35.0,0.31,-17.516827938113703,21.5,57.1,0.1,73.0,18.0,-17.516827938113703,35.0,21.5,3.331089010514125,61.1,0.1,0.31,57.1,30.0,73.0,-21.89603492264213,43.75,5.375,15.5,57.1,4.163861263142656,76.375,0.1,9,76.375,14:15:00
58,2023-02-01 14:30:00,2023-02-01 14:45:00,73.0,18.0,3.669987715028341,59.0,34.0,0.34,16.28217422416029,22.0,55.0,0.1,73.0,18.0,16.28217422416029,34.0,22.0,3.669987715028341,59.0,0.1,0.34,55.0,30.0,73.0,20.35271778020036,42.5,5.5,17.0,55.0,4.587484643785426,73.75,0.1,10,73.75,14:30:00
59,2023-02-01 14:45:00,2023-02-01 15:00:00,63.0,14.0,4.088030039192699,59.2,34.0,0.38,19.62654104914037,20.8,56.3,0.1,63.0,14.0,19.62654104914037,34.0,20.8,4.088030039192699,59.2,0.1,0.38,56.3,23.333333333333332,63.0,24.533176311425464,42.5,5.2,19.0,56.3,5.110037548990873,74.0,0.1,10,74.0,14:45:00
60,2023-02-01 15:00:00,2023-02-01 15:15:00,63.0,14.0,4.120765554914392,61.3,35.1,0.37,25.965691307912536,20.7,59.51276053084468,0.1,63.0,14.0,25.965691307912536,35.1,20.7,4.120765554914392,61.3,0.1,0.37,59.51276053084468,23.333333333333332,63.0,32.457114134890666,43.875,5.175,18.5,59.51276053084468,5.15095694364299,76.625,0.1,10,76.625,15:00:00
61,2023-02-01 15:15:00,2023-02-01 15:30:00,63.0,14.0,5.0412116569866186,61.7,35.6,0.3,64.23072278414088,21.8,45.94803154947414,0.1,63.0,14.0,64.23072278414088,35.6,21.8,5.0412116569866186,61.7,0.1,0.3,45.94803154947414,23.333333333333332,63.0,80.2884034801761,44.5,5.45,15.0,45.94803154947414,6.301514571233273,77.125,0.1,10,80.2884034801761,15:15:00
62,2023-02-01 15:30:00,2023-02-01 15:45:00,63.0,14.0,6.955680124916265,60.7,35.4,0.26,115.23726076089412,22.7,39.45587473605143,0.1,63.0,14.0,115.23726076089412,35.4,22.7,6.955680124916265,60.7,0.1,0.26,39.45587473605143,23.333333333333332,63.0,111.74575358696471,44.25,5.675,13.0,39.45587473605143,8.69460015614533,75.875,0.1,10,111.74575358696471,15:30:00
63,2023-02-01 15:45:00,2023-02-01 16:00:00,70.0,17.0,7.918649697470745,59.5,35.3,0.29,35.342298655020684,23.4,56.96180965236371,0.1,70.0,17.0,35.342298655020684,35.3,23.4,7.918649697470745,59.5,0.1,0.29,56.96180965236371,28.333333333333332,70.0,44.17787331877586,44.12499999999999,5.85,14.499999999999998,56.96180965236371,9.898312121838432,74.375,0.1,10,74.375,15:45:00
64,2023-02-01 16:00:00,2023-02-01 16:15:00,70.0,17.0,9.330605429937604,61.3,36.9,0.29,27.063077802438844,23.1,48.6,0.1,70.0,17.0,27.063077802438844,36.9,23.1,9.330605429937604,61.3,0.1,0.29,48.6,28.333333333333332,70.0,33.82884725304855,46.125,5.775,14.499999999999998,48.6,11.663256787422004,76.625,0.1,10,76.625,16:00:00
65,2023-02-01 16:15:00,2023-02-01 16:30:00,70.0,17.0,10.1466011882581,62.7,38.0,0.27,36.123802703309835,23.1,49.2,0.1,70.0,17.0,36.123802703309835,38.0,23.1,10.1466011882581,62.7,0.1,0.27,49.2,28.333333333333332,70.0,45.15475337913729,47.5,5.775,13.5,49.2,12.683251485322625,78.375,0.1,10,78.375,16:15:00
66,2023-02-01 16:30:00,2023-02-01 16:45:00,70.0,17.0,9.170144036065205,64.8,38.7,0.27,-3.869687704262762,24.6,49.8,0.1,70.0,17.0,-3.869687704262762,38.7,24.6,9.170144036065205,64.8,0.1,0.27,49.8,28.333333333333332,70.0,-4.837109630328452,48.37500000000001,6.15,13.5,49.8,11.462680045081505,81.0,0.1,9,81.0,16:30:00
67,2023-02-01 16:45:00,2023-02-01 17:00:00,100.0,20.0,7.357416734476111,66.5,39.7,0.31,21.540653643132217,26.2,47.8,0.1,100.0,20.0,21.540653643132217,39.7,26.2,7.357416734476111,66.5,0.1,0.31,47.8,33.333333333333336,100.0,26.925817053915274,49.62500000000001,6.55,15.5,47.8,9.196770918095138,83.125,0.1,10,100.0,16:45:00
68,2023-02-01 17:00:00,2023-02-01 17:15:00,100.0,20.0,6.527290653775882,69.4,41.3,0.33,0.8405590969444106,28.0,44.6,0.1,100.0,20.0,0.8405590969444106,41.3,28.0,6.527290653775882,69.4,0.1,0.33,44.6,33.333333333333336,100.0,1.0506988711805132,51.625,7.0,16.5,44.6,8.159113317219852,86.75,0.1,10,100.0,17:00:00
69,2023-02-01 17:15:00,2023-02-01 17:30:00,100.0,20.0,7.550356580132456,70.7,42.2,0.35,7.64485558100192,30.3,42.6,0.1,100.0,20.0,7.64485558100192,42.2,30.3,7.550356580132456,70.7,0.1,0.35,42.6,33.333333333333336,100.0,9.5560694762524,52.75,7.575,17.5,42.6,9.43794572516557,88.375,0.1,10,100.0,17:15:00
70,2023-02-01 17:30:00,2023-02-01 17:45:00,100.0,20.0,7.654551269213389,71.1,42.7,0.46,22.268173443101983,29.0,37.1,0.1,100.0,20.0,22.268173443101983,42.7,29.0,7.654551269213389,71.1,0.1,0.46,37.1,33.333333333333336,100.0,27.83521680387748,53.375,7.25,23.0,37.1,9.568189086516735,88.875,0.1,10,100.0,17:30:00
